Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,average_rooms,average_bedrooms,Rounded_Distance_To_Coast,Rounded_Distance_To_LA,Rounded_Distance_To_SanDiego,Rounded_Distance_To_SanFrancisco,Rounded_Distance_To_SanJose
303100,3.929,36,2021,433,1117,432,37.47,-122.24,7416.046998,523771.6544,701888.6209,34103.88429,37766.43198,NEAR OCEAN,San Mateo,4.68,1,5,525,700,40,35
314100,5.1071,41,1183,203,455,171,37.47,-122.24,7416.046998,523771.6544,701888.6209,34103.88429,37766.43198,NEAR OCEAN,San Mateo,6.92,1.19,5,525,700,40,35
308800,6.1244,40,1504,270,689,287,37.47,-122.24,7416.046998,523771.6544,701888.6209,34103.88429,37766.43198,NEAR OCEAN,San Mateo,5.24,0.94,5,525,700,40,35
243600,5.3428,14,1727,302,1116,273,37.59,-122.04,9020.41331,521341.9757,700123.93,31132.52657,40052.74147,NEAR BAY,Alameda,6.33,1.11,10,520,700,40,30
102800,2.7045,36,391,74,171,79,38.01,-121.32,18695.22627,519724.4264,698937.464,90382.15824,100987.4017,INLAND,San Joaquin,4.95,0.94,20,520,700,100,90
96400,2.6765,20,1903,395,919,359,38.01,-121.32,18695.22627,519724.4264,698937.464,90382.15824,100987.4017,INLAND,San Joaquin,5.3,1.1,20,520,700,100,90
90500,1.4274,22,2575,680,1367,645,38.01,-121.31,19539.24112,519246.9255,698449.6132,90876.1864,101835.0053,INLAND,San Joaquin,3.99,1.05,20,520,700,100,90
101600,2.8348,22,2101,514,1304,511,38.01,-121.31,19539.24112,519246.9255,698449.6132,90876.1864,101835.0053,INLAND,San Joaquin,4.11,1.01,20,520,700,100,90
119600,3.1369,14,3731,772,1679,750,38,-121.33,18204.50581,519272.4968,698503.877,88970.25976,99861.02269,INLAND,San Joaquin,4.97,1.03,20,520,700,100,90
98900,3.2889,32,4474,929,2177,884,38,-121.33,18204.50581,519272.4968,698503.877,88970.25976,99861.02269,INLAND,San Joaquin,5.06,1.05,20,520,700,100,90
94100,3.0907,11,3585,729,2769,715,38.03,-121.28,21677.47847,519693.5188,698844.3267,94202.81746,104948.7761,INLAND,San Joaquin,5.01,1.02,20,520,700,105,95
107400,3.9265,11,826,150,684,166,38.03,-121.28,21677.47847,519693.5188,698844.3267,94202.81746,104948.7761,INLAND,San Joaquin,4.98,0.9,20,520,700,105,95
253900,4.4583,22,1999,415,967,320,37.85,-121.64,21549.87164,521244.6658,700648.7201,61402.02641,70025.00452,INLAND,Contra Costa,6.25,1.3,20,520,700,70,60
500001,6.2263,52,573,102,232,92,37.39,-122.33,7180.217473,523175.2591,700834.879,39091.94513,43618.84648,NEAR OCEAN,San Mateo,6.23,1.11,5,525,700,45,40
500001,7.652,36,2410,361,934,377,37.43,-122.24,10301.41628,520618.451,698623.4531,32408.33276,41796.06258,NEAR OCEAN,San Mateo,6.39,0.96,10,520,700,40,30
500001,7.0001,26,5067,750,1996,728,37.46,-122.26,9498.591321,524226.3471,702269.7332,35250.49059,38032.71793,NEAR OCEAN,San Mateo,6.96,1.03,10,525,700,40,35
194600,3.9615,11,4487,868,2195,780,37.99,-121.34,17812.79409,518824.2388,698073.0932,87558.42747,98741.88102,INLAND,San Joaquin,5.75,1.11,20,520,700,100,90
234700,6.556,14,3111,498,1178,525,37.99,-121.34,17812.79409,518824.2388,698073.0932,87558.42747,98741.88102,INLAND,San Joaquin,5.93,0.95,20,520,700,100,90
315600,5.1406,46,1280,209,512,208,37.64,-121.92,20624.91049,518506.3726,697544.8133,33944.60151,47382.33785,INLAND,Alameda,6.15,1,20,520,700,45,35
257300,5.817,18,3631,547,1700,520,37.68,-121.91,22634.73095,521310.2696,700413.4476,38338.11634,47022.6493,<1H OCEAN,Alameda,6.98,1.05,25,520,700,45,40
262900,6.177,20,1804,254,831,260,37.68,-121.91,22634.73095,521310.2696,700413.4476,38338.11634,47022.6493,<1H OCEAN,Alameda,6.94,0.98,25,520,700,45,40
129200,4.0444,32,3877,687,1642,647,38,-121.34,17383.84086,519753.1446,698994.1006,88483.03215,99011.95772,INLAND,San Joaquin,5.99,1.06,15,520,700,100,90
134900,4.2589,8,1801,380,684,350,37.99,-121.36,16232.04258,519790.7071,699057.4495,86592.05052,97040.31162,INLAND,San Joaquin,5.15,1.09,15,520,700,95,85
82800,3.4107,26,378,75,164,65,38.05,-121.27,22367.50756,521099.2916,700218.0444,96527.2388,106400.2376,INLAND,San Joaquin,5.82,1.15,20,520,700,105,95
276600,3.623,39,5264,1259,3057,1265,37.47,-122.23,6652.656784,523151.5187,701291.0848,33312.31779,38167.47034,NEAR OCEAN,San Mateo,4.16,1,5,525,700,40,35
500001,4.1985,34,5419,1183,2002,1138,37.46,-122.19,5092.59223,519884.0363,698086.2598,29663.46536,40872.28773,NEAR BAY,San Mateo,4.76,1.04,5,520,700,40,30
431000,6.0574,32,1283,194,485,171,37.64,-121.97,16628.50355,521394.8664,700366.2732,34535.41251,43228.94235,<1H OCEAN,Alameda,7.5,1.13,15,520,700,45,35
91900,2.7344,18,2912,663,999,411,38.42,-120.42,104682.8206,523381.4289,699295.6672,176792.9476,190091.7768,INLAND,Amador,7.09,1.61,105,525,700,190,175
106800,3.5735,25,1967,362,1035,361,38.05,-121.25,24117.9949,520163.9465,699257.1951,97537.35418,108081.3558,INLAND,San Joaquin,5.45,1,25,520,700,110,100
343500,6.1043,36,4686,781,2254,845,37.46,-122.24,8004.299904,522981.5935,701071.1141,33632.8996,38765.26751,NEAR OCEAN,San Mateo,5.55,0.92,10,525,700,40,35
187000,4.1719,36,1151,216,727,215,37.61,-122.04,10447.47678,522992.7898,701810.7119,33166.44966,38959.73836,NEAR BAY,Alameda,5.35,1,10,525,700,40,35
238500,4.3875,17,3314,638,1873,602,37.6,-122.04,9696.513966,522166.8523,700966.9479,32146.34299,39494.36969,NEAR BAY,Alameda,5.5,1.06,10,520,700,40,30
269800,5.6277,14,14917,2708,8012,2606,37.58,-122.04,8437.190924,520518.1648,699281.6609,30125.63548,40633.87503,NEAR BAY,Alameda,5.72,1.04,10,520,700,40,30
166300,2.9875,19,3326,561,1544,511,38.14,-121.05,42633.34332,519718.9368,698355.0611,116181.2137,127758.8037,INLAND,San Joaquin,6.51,1.1,45,520,700,130,115
130600,4.918,19,1708,291,906,288,38.03,-121.33,17347.50955,522066.2537,701272.3309,91754.10111,100733.3959,INLAND,San Joaquin,5.93,1.01,15,520,700,100,90
126700,2.2961,10,629,140,635,146,38.03,-121.33,17347.50955,522066.2537,701272.3309,91754.10111,100733.3959,INLAND,San Joaquin,4.31,0.96,15,520,700,100,90
234400,5.8704,17,5159,832,3174,817,37.6,-122.06,8425.752903,523349.2484,702116.627,32898.22059,37969.82191,NEAR BAY,Alameda,6.31,1.02,10,525,700,40,35
235300,4.625,22,3009,497,1640,514,37.6,-122.06,8425.752903,523349.2484,702116.627,32898.22059,37969.82191,NEAR BAY,Alameda,5.85,0.97,10,525,700,40,35
231700,5.3226,18,1726,276,1186,310,37.6,-122.06,8425.752903,523349.2484,702116.627,32898.22059,37969.82191,NEAR BAY,Alameda,5.57,0.89,10,525,700,40,35
155700,5.7201,8,1904,255,895,242,38.03,-121.35,15623.10882,523023.1366,702249.3545,90815.82422,99051.41279,INLAND,San Joaquin,7.87,1.05,15,525,700,100,90
131300,4.1739,16,3158,515,1596,528,38.03,-121.35,15623.10882,523023.1366,702249.3545,90815.82422,99051.41279,INLAND,San Joaquin,5.98,0.98,15,525,700,100,90
300400,6.5285,19,2034,288,852,295,37.67,-121.89,24091.58608,519323.0248,698437.214,37197.8859,48992.74236,INLAND,Alameda,6.89,0.98,25,520,700,50,35
247900,6.0604,20,2948,471,1181,474,37.67,-121.89,24091.58608,519323.0248,698437.214,37197.8859,48992.74236,INLAND,Alameda,6.22,0.99,25,520,700,50,35
313700,6.6827,13,9621,1344,4389,1391,37.7,-121.86,27480.80846,520175.1401,699356.2626,40637.30956,50906.46417,INLAND,Alameda,6.92,0.97,25,520,700,50,40
272800,3.1864,28,5956,1612,3571,1549,37.47,-122.22,5922.412079,522532.2026,700694.2173,32525.47608,38584.44688,NEAR OCEAN,San Mateo,3.85,1.04,5,525,700,40,35
166700,2.5,35,367,113,398,109,37.47,-122.22,5922.412079,522532.2026,700694.2173,32525.47608,38584.44688,NEAR OCEAN,San Mateo,3.37,1.04,5,525,700,40,35
322800,3.3268,23,7740,1943,4124,1743,37.47,-122.22,5922.412079,522532.2026,700694.2173,32525.47608,38584.44688,NEAR OCEAN,San Mateo,4.44,1.11,5,525,700,40,35
95500,3.994,30,2547,485,1547,501,38.01,-121.3,20385.94045,518770.5415,697962.5964,91376.02058,102683.1109,INLAND,San Joaquin,5.08,0.97,20,520,700,105,90
100000,3.2788,29,2289,449,1215,435,38.01,-121.3,20385.94045,518770.5415,697962.5964,91376.02058,102683.1109,INLAND,San Joaquin,5.26,1.03,20,520,700,105,90
500001,10.6868,30,6373,854,2149,798,37.41,-122.29,11238.00899,522192.4165,700016.6907,36044.57704,42343.31208,NEAR OCEAN,San Mateo,7.99,1.07,10,520,700,40,35
92800,4.5,30,249,44,167,45,38.04,-121.32,18067.91425,522523.0503,701709.6782,93163.43207,101886.1957,INLAND,San Joaquin,5.53,0.98,20,525,700,100,95
312300,4.8068,44,1371,263,589,301,37.47,-122.19,4107.132024,520679.2017,698907.6434,30196.98222,39925.91676,NEAR BAY,San Mateo,4.55,0.87,5,520,700,40,30
254400,5.5218,15,2576,418,1657,410,37.58,-122.08,5597.420823,522894.5679,701589.9545,31806.03767,37696.79932,NEAR BAY,Alameda,6.28,1.02,5,525,700,40,30
236500,6.0074,16,3349,544,2003,488,37.58,-122.08,5597.420823,522894.5679,701589.9545,31806.03767,37696.79932,NEAR BAY,Alameda,6.86,1.11,5,525,700,40,30
265300,4.1776,35,7067,1646,5380,1597,37.48,-122.19,3205.531713,521475.523,699729.8267,30761.45546,38988.28807,NEAR BAY,San Mateo,4.43,1.03,5,520,700,40,30
267000,4.2708,45,886,165,492,173,37.48,-122.19,3205.531713,521475.523,699729.8267,30761.45546,38988.28807,NEAR BAY,San Mateo,5.12,0.95,5,520,700,40,30
286900,4.5568,38,1300,269,608,292,37.48,-122.19,3205.531713,521475.523,699729.8267,30761.45546,38988.28807,NEAR BAY,San Mateo,4.45,0.92,5,520,700,40,30
400000,10.3203,43,228,40,83,42,37.72,-121.85,29039.17214,521323.1568,700534.6127,42924.7051,51461.15645,INLAND,Alameda,5.43,0.95,30,520,700,50,45
253400,5.6758,15,8112,1376,4576,1348,37.58,-122.06,6939.087298,521704.6075,700434.4046,30926.89091,39153.31601,NEAR BAY,Alameda,6.02,1.02,5,520,700,40,30
99000,2.5437,12,2006,426,1849,396,38.02,-121.29,20994.07876,519230.2052,698402.066,92789.41634,103812.5771,INLAND,San Joaquin,5.07,1.08,20,520,700,105,95
153900,5.1878,10,1421,204,657,209,38.04,-121.33,17196.68047,522998.9147,702196.2405,92690.14697,101046.9863,INLAND,San Joaquin,6.8,0.98,15,525,700,100,95
142700,4.6477,15,1933,280,965,260,38.04,-121.33,17196.68047,522998.9147,702196.2405,92690.14697,101046.9863,INLAND,San Joaquin,7.43,1.08,15,525,700,100,95
145600,4.5179,15,2903,440,1325,423,38.04,-121.33,17196.68047,522998.9147,702196.2405,92690.14697,101046.9863,INLAND,San Joaquin,6.86,1.04,15,525,700,100,95
151400,4.6211,15,3475,686,2568,653,37.59,-122.07,7010.712374,523119.9235,701851.7989,32325.52174,37807.07233,NEAR BAY,Alameda,5.32,1.05,5,525,700,40,30
222000,4.825,13,2578,551,1680,528,37.59,-122.07,7010.712374,523119.9235,701851.7989,32325.52174,37807.07233,NEAR BAY,Alameda,4.88,1.04,5,525,700,40,30
159600,3.694,36,1633,345,1382,338,37.6,-122.02,11102.48753,520988.0036,699820.091,31475.59261,41037.75817,NEAR BAY,Alameda,4.83,1.02,10,520,700,40,30
154300,3.5,32,1295,280,1156,300,37.6,-122.02,11102.48753,520988.0036,699820.091,31475.59261,41037.75817,NEAR BAY,Alameda,4.32,0.93,10,520,700,40,30
149600,3.2386,32,1295,295,1097,328,37.6,-122.02,11102.48753,520988.0036,699820.091,31475.59261,41037.75817,NEAR BAY,Alameda,3.95,0.9,10,520,700,40,30
159800,2.652,31,2155,522,1858,437,37.6,-122.02,11102.48753,520988.0036,699820.091,31475.59261,41037.75817,NEAR BAY,Alameda,4.93,1.19,10,520,700,40,30
130800,4.4063,20,4213,751,2071,714,38.03,-121.34,16484.59688,522544.1418,701760.4286,91281.92664,99892.09147,INLAND,San Joaquin,5.9,1.05,15,525,700,100,90
133500,4.9861,12,2707,433,1200,380,38.03,-121.34,16484.59688,522544.1418,701760.4286,91281.92664,99892.09147,INLAND,San Joaquin,7.12,1.14,15,525,700,100,90
140700,3.428,15,3583,644,2183,643,38.02,-121.35,15866.84885,522093.0124,701327.4038,89873.885,98743.77378,INLAND,San Joaquin,5.57,1,15,520,700,100,90
132300,2.8403,16,1665,311,1301,259,38.02,-121.35,15866.84885,522093.0124,701327.4038,89873.885,98743.77378,INLAND,San Joaquin,6.43,1.2,15,520,700,100,90
291900,7.2211,23,1655,223,706,219,37.68,-121.92,21786.59801,521881.1814,700972.5229,38382.68156,46165.57577,<1H OCEAN,Alameda,7.56,1.02,20,520,700,45,40
337200,7.333,23,2234,270,854,286,37.68,-121.88,25192.39745,519603.1321,698740.6084,38326.10822,49598.57555,INLAND,Alameda,7.81,0.94,25,520,700,50,40
108400,4.3958,35,2097,351,977,358,38,-121.31,19859.99442,518314.5379,697525.9238,89962.63397,101560.6051,INLAND,San Joaquin,5.86,0.98,20,520,700,100,90
131900,3.9792,19,908,158,306,154,38,-121.31,19859.99442,518314.5379,697525.9238,89962.63397,101560.6051,INLAND,San Joaquin,5.9,1.03,20,520,700,100,90
152800,3.0592,28,2103,422,1167,391,38.07,-121.25,24156.62506,522047.2333,701118.929,99352.87134,108720.3403,INLAND,San Joaquin,5.38,1.08,25,520,700,110,100
156300,4.235,16,1816,365,1367,355,37.59,-122.08,6443.456945,523714.331,702429.1577,32761.11074,37070.0678,NEAR BAY,Alameda,5.12,1.03,5,525,700,35,35
138800,3.2425,45,1717,389,916,367,38.81,-123.02,38155.2838,679825.2094,859019.2538,191344.8705,126137.7889,<1H OCEAN,Sonoma,4.68,1.06,40,680,860,125,190
140600,3.025,35,956,213,488,215,38.81,-123.02,38155.2838,679825.2094,859019.2538,191344.8705,126137.7889,<1H OCEAN,Sonoma,4.45,0.99,40,680,860,125,190
105700,2.7188,20,1214,247,504,223,38.93,-122.89,54293.15683,682929.1855,862275.7537,197581.3862,134623.3612,<1H OCEAN,Lake,5.44,1.11,55,685,860,135,200
93800,1.8692,15,1318,296,567,276,38.96,-122.83,60459.87332,682301.4865,861680.5812,198348.5266,136383.7942,INLAND,Lake,4.78,1.07,60,680,860,135,200
200500,3.4187,17,4162,967,889,414,39.01,-122.75,69266.59669,682440.2945,861846.0066,200700.102,140218.2923,INLAND,Lake,10.05,2.34,70,680,860,140,200
88200,2.2656,23,1017,218,387,152,39.9,-120.74,215956.0003,686928.4283,860607.8197,302236.8114,278096.7511,INLAND,Plumas,6.69,1.43,215,685,860,280,300
62700,2.5625,35,2791,552,1395,476,39.31,-122.17,126247.4752,681281.9001,860231.7342,220881.7173,172303.4698,INLAND,Colusa,5.86,1.16,125,680,860,170,220
171900,3.375,16,4047,769,1998,673,38.79,-123.03,36156.99036,678695.6165,857864.7663,189907.1941,124476.8602,<1H OCEAN,Sonoma,6.01,1.14,35,680,860,125,190
53300,1.165,27,1446,329,594,255,39.03,-122.66,75957.24323,679515.5179,858924.8762,199989.4548,141078.5091,INLAND,Lake,5.67,1.29,75,680,860,140,200
84100,2.1467,15,886,204,576,205,39.6,-121.54,168742.2008,682961.6427,860246.6517,253671.2453,217279.6534,INLAND,Butte,4.32,1,170,685,860,215,255
112500,2.7639,9,254,50,66,29,39.04,-122.69,75430.10627,681960.2253,861370.2303,201925.0447,142569.0325,INLAND,Lake,8.76,1.72,75,680,860,145,200
97300,3.0466,11,5175,971,2144,792,38.97,-122.78,64743.59127,680508.1407,859902.523,197603.225,136421.8493,INLAND,Lake,6.53,1.23,65,680,860,135,200
164400,2.8344,20,3109,712,1643,638,38.79,-123.1,30911.16037,682657.4882,861767.0839,193189.2778,127162.6762,<1H OCEAN,Sonoma,4.87,1.12,30,685,860,125,195
131300,2.7171,38,1460,311,569,176,38.7,-123.24,16267.88659,683258.3948,862116.9128,192204.2026,124864.6025,NEAR OCEAN,Sonoma,8.3,1.77,15,685,860,125,190
82100,3.3929,39,1105,180,408,166,39.48,-121.79,152232.9592,681056.7741,859153.6509,238628.6072,197710.5733,INLAND,Butte,6.66,1.08,150,680,860,200,240
65200,1.4833,23,1387,325,640,289,39.53,-121.65,159564.2954,680301.8233,857996.9723,244935.6238,206710.1032,INLAND,Butte,4.8,1.12,160,680,860,205,245
72400,2.1094,27,2199,527,744,316,39.02,-122.69,73661.1953,680184.4386,859594.4948,199842.48,140374.0526,INLAND,Lake,6.96,1.67,75,680,860,140,200
162500,2.3125,18,793,148,186,59,39,-122.7,71308.5138,678933.9113,858342.989,198072.6079,138324.8788,INLAND,Lake,13.44,2.51,70,680,860,140,200
133300,3.5156,21,360,96,131,74,38.8,-123.01,38113.94179,678416.7766,857610.2202,189944.4216,124768.7048,<1H OCEAN,Sonoma,4.86,1.3,40,680,860,125,190
69700,1.3,11,1264,271,370,177,39.09,-122.53,87763.56728,678262.6683,857637.0868,202874.0677,146587.9438,INLAND,Lake,7.14,1.53,90,680,860,145,205
109400,1.7446,16,3715,810,943,510,39.02,-122.66,75015.7097,678625.7035,858035.4454,198943.7481,139977.9961,INLAND,Lake,7.28,1.59,75,680,860,140,200
54300,1.725,31,1852,452,917,359,40.24,-123.68,39841.20496,839583.4576,1018971.896,358163.4943,294664.1552,<1H OCEAN,Humboldt,5.16,1.26,40,840,1020,295,360
78800,2.2583,18,754,161,247,107,40.89,-122.31,153411.0272,840493.3581,1017504.33,396876.8673,346643.4103,INLAND,Shasta,7.05,1.5,155,840,1020,345,395
56700,0.4999,15,661,146,131,57,40.43,-123.32,76601.40063,839189.6508,1018320.341,365576.4295,305125.2701,INLAND,Humboldt,11.6,2.56,75,840,1020,305,365
61500,1.8696,23,1091,217,539,201,40.54,-123.12,93885.36329,840178.3422,1019036.675,371781.4207,313244.9187,INLAND,Shasta,5.43,1.08,95,840,1020,315,370
76800,1.2227,19,2283,634,1184,453,40.16,-123.82,25585.88882,839694.5112,1019104.584,355738.3793,291203.805,<1H OCEAN,Humboldt,5.04,1.4,25,840,1020,290,355
107800,2.7736,20,2701,573,892,358,40.85,-122.45,142062.1052,841874.1642,1019264.775,393739.0547,342042.4898,INLAND,Shasta,7.54,1.6,140,840,1020,340,395
57500,2.4519,22,2124,432,829,313,41.31,-121.18,241251.8397,847236.3244,1019760.442,446177.066,407551.8367,INLAND,Modoc,6.79,1.38,240,845,1020,410,445
64500,2.7083,19,518,108,216,80,40.34,-123.48,59939.8741,838633.4925,1017917.245,361239.6781,299345.9475,INLAND,Humboldt,6.47,1.35,60,840,1020,300,360
48800,1.375,16,241,84,152,61,40.51,-123.21,87677.81008,841479.6913,1020455.827,370907.3765,311552.1326,INLAND,Shasta,3.95,1.38,90,840,1020,310,370
111400,2.3571,52,2217,394,907,369,40.58,-124.26,5806.901035,899444.3175,1078854.27,414740.3262,349550.8307,NEAR OCEAN,Humboldt,6.01,1.07,5,900,1080,350,415
107000,3.0536,35,952,178,480,179,40.62,-124.18,9150.223614,898815.2277,1078221.02,415252.5565,350489.341,NEAR OCEAN,Humboldt,5.32,0.99,10,900,1080,350,415
76100,3.125,19,3689,644,1544,566,41.43,-122.49,131743.0986,901032.2713,1077596.488,458167.9334,406562.8419,INLAND,Siskiyou,6.52,1.14,130,900,1080,405,460
119900,3.8095,28,3513,634,1658,598,40.72,-124.02,15451.25966,899592.6005,1078947.797,418758.5523,354984.6361,<1H OCEAN,Humboldt,5.87,1.06,15,900,1080,355,420
130600,4.2054,23,580,117,320,109,40.67,-124.14,7362.383691,901188.3715,1080583.076,418503.5027,354048.6098,NEAR OCEAN,Humboldt,5.32,1.07,5,900,1080,355,420
86400,2.8958,32,1595,309,706,277,40.62,-124.17,9493.891926,898301.168,1077706.07,414842.1041,350119.9549,NEAR OCEAN,Humboldt,5.76,1.12,10,900,1080,350,415
43500,1.7885,40,3272,663,1467,553,41.78,-121.62,206902.9983,908688.1299,1081994.995,494761.2047,450806.5095,INLAND,Siskiyou,5.92,1.2,205,910,1080,450,495
94600,3.0147,52,1820,300,806,270,40.54,-124.35,5726.324509,900683.2689,1080084.088,414836.5466,349213.8027,NEAR OCEAN,Humboldt,6.74,1.11,5,900,1080,350,415
83800,2.1542,17,1564,345,517,222,41.01,-123.52,51653.27342,902352.7773,1081208.745,431964.8245,371783.856,INLAND,Humboldt,7.05,1.55,50,900,1080,370,430
107600,4.1058,25,1731,311,810,266,37.33,-120.65,111566.7068,424298.2456,603359.2626,109902.0946,164604.9497,INLAND,Merced,6.51,1.17,110,425,605,165,110
87300,2.0179,11,3946,978,2814,953,37.36,-120.59,112951.6231,424417.7632,603326.3612,115214.3856,168686.1535,INLAND,Merced,4.14,1.03,115,425,605,170,115
146200,3.1375,11,1613,335,1617,342,36.86,-121.45,31357.86972,426337.5968,604626.2552,65872.47446,133635.6884,INLAND,San Benito,4.72,0.98,30,425,605,135,65
221300,4.3269,34,3852,733,1661,696,36.59,-121.84,7291.837958,431316.3776,607085.4325,83027.37207,141689.6043,<1H OCEAN,Monterey,5.53,1.05,5,430,605,140,85
169100,3.8015,24,2437,438,1430,444,36.61,-121.82,5448.893795,431378.1073,607344.7269,80930.13117,140297.227,<1H OCEAN,Monterey,5.49,0.99,5,430,605,140,80
387500,5.1506,20,10053,1768,3083,1621,36.55,-121.87,5006.8752,430558.6654,605959.3874,87365.36302,144902.6811,NEAR OCEAN,Monterey,6.2,1.09,5,430,605,145,85
71000,1.6833,18,874,203,572,190,37.35,-120.62,111825.4081,424822.1161,603803.2074,112549.3652,166465.8132,INLAND,Merced,4.6,1.07,110,425,605,165,115
69200,1.4615,20,1457,372,1000,346,37.35,-120.62,111825.4081,424822.1161,603803.2074,112549.3652,166465.8132,INLAND,Merced,4.21,1.08,110,425,605,165,115
202300,5,26,5745,1017,2780,996,36.67,-121.68,12004.75084,426354.6337,603180.9159,76377.67822,139620.8295,<1H OCEAN,Monterey,5.77,1.02,10,425,605,140,75
165400,5.0374,30,1337,253,838,247,36.74,-121.62,15172.66902,427700.2604,605053.2464,70509.66407,135550.0903,<1H OCEAN,Monterey,5.41,1.02,15,430,605,135,70
158100,3.4222,33,3252,630,2010,641,36.7,-121.66,12130.02605,427280.3229,604319.7647,73628.55429,137560.8998,<1H OCEAN,Monterey,5.07,0.98,10,425,605,140,75
175000,4.1696,30,2628,444,1372,432,36.74,-121.64,13393.67746,428998.4478,606284.0548,69919.42288,134620.9206,<1H OCEAN,Monterey,6.08,1.03,15,430,605,135,70
102100,3.968,8,2608,428,1530,435,37.37,-120.62,110268.0622,426729.1978,605681.2512,112588.2428,165829.1724,INLAND,Merced,6,0.98,110,425,605,165,115
148100,3.0827,29,4964,1056,2773,1036,36.7,-121.65,12984.14126,426623.9645,603698.9066,73882.93499,138002.4145,<1H OCEAN,Monterey,4.79,1.02,15,425,605,140,75
185000,4.3472,30,2748,502,1491,535,36.6,-121.83,6406.964684,431344.7717,607213.3087,81973.11102,140988.0109,<1H OCEAN,Monterey,5.14,0.94,5,430,605,140,80
67500,2.2179,33,3564,716,2603,696,37.36,-120.58,113594.0361,423968.1361,602856.5085,116098.0831,169534.204,INLAND,Merced,5.12,1.03,115,425,605,170,115
363300,4.2333,20,1345,230,731,217,36.81,-121.5,26241.01692,425473.5956,603466.3713,68043.94845,135189.2711,INLAND,San Benito,6.2,1.06,25,425,605,135,70
86900,3.0911,27,2521,484,1307,456,37.36,-120.6,112312.4255,424868.8315,603797.2184,114330.6915,167838.4454,INLAND,Merced,5.53,1.06,110,425,605,170,115
97200,3.2262,25,3301,678,994,306,37.21,-120.89,90684.02888,424795.6528,604191.0284,89842.19414,149743.759,INLAND,Merced,10.79,2.22,90,425,605,150,90
160300,2.7367,21,7884,2011,4907,1919,36.69,-121.65,13335.15101,425871.6167,602900.9505,74947.5205,138968.0136,<1H OCEAN,Monterey,4.11,1.05,15,425,605,140,75
88600,3.2955,19,3874,676,2441,707,37.35,-120.6,113085.3369,423913.5181,602856.8961,114317.1918,168157.1641,INLAND,Merced,5.48,0.96,115,425,605,170,115
